item_id,order_id,drug_id,quantity,unit_price,line_total
21714,8417,5,4,36.67,146.68
21715,8418,26,1,17.66,17.66
21716,8418,4,2,48.03,96.06
21717,8418,17,4,151.01,604.04
21718,8419,27,4,23.85,95.4
21719,8420,16,3,409.08,1227.24
21720,8420,4,1,47.23,47.23
21721,8421,55,1,32.4,32.4
21722,8421,19,3,19.56,58.67999999999999
21723,8422,14,1,34.53,34.53
21724,8422,5,4,39.08,156.32
21725,8422,17,3,144.09,432.27
21726,8423,12,2,66.67,133.34
21727,8423,54,3,21.57,64.71000000000001
21728,8424,24,2,21.38,42.76
21729,8425,44,1,78.79,78.79
21730,8425,52,4,23.27,93.08
21731,8426,9,2,57.67,115.34
21732,8427,53,3,44.06,132.18
21733,8428,54,1,21.64,21.64
21734,8428,30,2,99.37,198.74
21735,8428,12,2,64.07,128.14
21736,8429,34,2,34.78,69.56
21737,8429,30,4,97.66,390.64
21738,8429,14,4,33.8,135.2
21739,8430,39,3,32.96,98.88
21740,8430,29,2,36.86,73.72
21741,8430,35,3,14.49,43.47
21742,8431,1,2,12.31,24.62
21743,8432,24,3,20.64,61.92
21744,8432,6,1,22.37,22.37
21745,8433,53,4,44.61,178.44
21746,8434,34,2,30.89,61.78
21747,8434,30,1,95.7,95.7
21748,8434,11,1,40.79,40.79
21749,8435,20,4,14.11,56.44
21750,8436,28,3,62.58,187.74
21751,8436,12,1,63.24,63.24
21752,8436,37,3,53.76,161.28
21753,8437,49,3,24.05,72.15
21754,8437,22,2,236.96,473.92
21755,8437,7,4,15.25,61.0
21756,8437,45,1,66.55,66.55
21757,8438,54,1,23.57,23.57
21758,8438,47,4,47.5,190.0
21759,8439,25,3,28.14,84.42
21760,8439,53,4,41.61,166.44
21761,8439,42,4,66.99,267.96
21762,8440,31,2,176.87,353.74
21763,8440,26,3,17.89,53.67
21764,8440,27,4,22.27,89.08
21765,8440,7,2,15.53,31.06
21766,8440,32,2,19.12,38.24
21767,8441,25,2,29.03,58.06
21768,8441,17,3,159.32,477.96
21769,8441,44,2,74.96,149.92
21770,8442,10,1,18.24,18.24
21771,8443,21,3,91.59,274.77
21772,8444,12,3,62.49,187.47
21773,8444,48,3,94.66,283.98
21774,8444,3,1,28.99,28.99
21775,8445,25,1,27.23,27.23
21776,8445,2,2,91.84,183.68
21777,8445,48,4,95.48,381.92
21778,8445,9,3,52.92,158.76
21779,8445,50,4,15.21,60.84
21780,8446,7,4,15.52,62.08
21781,8446,25,2,28.82,57.64
21782,8447,42,3,65.62,196.86
21783,8448,32,2,18.57,37.14
21784,8448,20,3,15.39,46.17
21785,8448,12,2,66.55,133.1
21786,8448,45,4,69.87,279.48
21787,8449,11,3,40.83,122.49
21788,8449,2,2,81.84,163.68
21789,8449,24,3,21.27,63.81
21790,8450,35,4,15.59,62.36
21791,8450,13,2,51.1,102.2
21792,8450,40,1,18.81,18.81
21793,8451,41,2,51.19,102.38
21794,8452,24,1,21.09,21.09
21795,8452,29,4,36.64,146.56
21796,8452,17,1,138.49,138.49
21797,8452,39,4,32.2,128.8
21798,8453,11,4,40.52,162.08
21799,8454,5,2,41.34,82.68
21800,8454,53,1,42.69,42.69
21801,8454,45,1,73.33,73.33
21802,8455,53,1,40.94,40.94
21803,8456,34,1,34.69,34.69
21804,8456,15,1,55.0,55.0
21805,8456,9,2,52.72,105.44
21806,8456,47,2,45.34,90.68
21807,8456,32,3,18.26,54.78
21808,8457,40,4,18.03,72.12
21809,8458,46,2,59.47,118.94
21810,8459,23,4,92.3,369.2
21811,8459,2,4,91.06,364.24
21812,8459,34,2,33.51,67.02
21813,8459,20,3,14.76,44.28
21814,8460,6,3,20.98,62.94
21815,8461,41,4,47.14,188.56
21816,8462,19,2,19.28,38.56
21817,8462,2,1,91.23,91.23
21818,8463,12,4,68.93,275.72
21819,8464,19,3,17.24,51.72
21820,8464,31,3,173.9,521.7
21821,8465,38,1,70.2,70.2
21822,8465,32,2,19.2,38.4
21823,8466,22,4,211.18,844.72
21824,8466,47,3,43.79,131.37
21825,8466,33,1,47.69,47.69
21826,8466,52,1,22.1,22.1
21827,8467,46,4,55.98,223.92
21828,8467,16,3,398.71,1196.1299999999999
21829,8468,23,4,94.42,377.68
21830,8468,20,2,14.7,29.4
21831,8468,39,4,30.8,123.2
21832,8468,45,1,68.71,68.71
21833,8468,46,2,57.91,115.82
21834,8469,27,3,22.93,68.78999999999999
21835,8469,36,2,28.91,57.82
21836,8469,46,1,55.15,55.15
21837,8470,44,3,68.46,205.38
21838,8471,53,4,44.12,176.48
21839,8472,36,1,29.61,29.61
21840,8472,28,4,66.62,266.48
21841,8472,7,3,14.38,43.14
21842,8473,24,4,21.81,87.24
21843,8473,23,1,91.86,91.86
21844,8473,5,3,38.51,115.53
21845,8474,30,1,97.55,97.55
21846,8474,2,1,84.07,84.07
21847,8474,11,2,40.52,81.04
21848,8475,47,4,46.35,185.4
21849,8475,21,1,93.21,93.21
21850,8476,18,1,74.88,74.88
21851,8476,31,3,195.76,587.28
21852,8476,39,2,31.74,63.48
21853,8477,50,4,15.66,62.64
21854,8478,6,3,23.95,71.85
21855,8479,30,4,93.55,374.2
21856,8479,43,2,90.3,180.6
21857,8479,10,1,17.42,17.42
21858,8480,24,2,21.36,42.72
21859,8480,6,1,21.59,21.59
21860,8480,53,4,41.5,166.0
21861,8481,9,3,60.07,180.21
21862,8482,3,2,29.89,59.78
21863,8482,31,3,197.92,593.76
21864,8483,37,2,58.5,117.0
21865,8483,32,1,18.26,18.26
21866,8483,4,1,44.75,44.75
21867,8484,14,1,36.18,36.18
21868,8484,4,4,48.16,192.64
21869,8485,45,1,68.69,68.69
21870,8485,47,3,46.9,140.7
21871,8486,38,2,78.76,157.52
21872,8486,8,1,124.25,124.25
21873,8486,28,4,64.91,259.64
21874,8487,21,3,89.53,268.59000000000003
21875,8487,33,1,43.79,43.79
21876,8487,7,1,15.69,15.69
21877,8488,52,1,22.59,22.59
21878,8489,17,4,138.05,552.2
21879,8489,51,4,40.42,161.68
21880,8489,22,3,216.04,648.12
21881,8489,54,2,22.49,44.98
21882,8489,10,1,17.22,17.22
21883,8490,22,4,222.7,890.8
21884,8491,51,4,38.12,152.48
21885,8491,13,2,50.03,100.06
21886,8491,22,2,218.57,437.14
21887,8492,32,1,19.31,19.31
21888,8492,47,2,48.07,96.14
21889,8493,17,3,150.46,451.38
21890,8494,23,4,90.72,362.88
21891,8494,14,3,37.75,113.25
21892,8494,51,1,38.02,38.02
21893,8495,34,4,31.86,127.44
21894,8495,32,4,19.49,77.96
21895,8496,18,2,76.12,152.24
21896,8496,38,4,70.41,281.64
21897,8496,17,4,146.07,584.28
21898,8496,7,3,16.17,48.510000000000005
21899,8497,46,2,55.82,111.64
21900,8497,43,2,86.52,173.04
21901,8498,21,4,83.49,333.96
21902,8498,15,2,56.71,113.42
21903,8499,27,3,21.67,65.01
21904,8499,4,1,48.46,48.46
21905,8499,40,1,17.79,17.79
21906,8500,41,3,47.7,143.10000000000002
21907,8500,22,2,232.16,464.32
21908,8500,51,1,40.1,40.1
21909,8500,19,2,18.71,37.42
21910,8501,32,4,18.68,74.72
21911,8501,55,1,30.13,30.13
21912,8502,25,2,27.85,55.7
21913,8502,40,3,18.24,54.72
21914,8503,9,4,56.35,225.4
21915,8503,10,4,19.49,77.96
21916,8504,55,3,30.64,91.92
21917,8505,2,1,86.47,86.47
21918,8505,20,3,13.31,39.93
21919,8505,25,2,27.33,54.66
21920,8505,39,2,31.04,62.08
21921,8505,36,1,29.45,29.45
21922,8506,23,3,91.87,275.61
21923,8506,11,1,40.66,40.66
21924,8507,31,3,181.13,543.39
21925,8508,8,4,115.11,460.44
21926,8508,14,2,34.81,69.62
21927,8509,50,4,15.29,61.16
21928,8510,2,4,86.35,345.4
21929,8511,5,3,40.66,121.97999999999999
21930,8511,40,4,18.02,72.08
21931,8512,51,2,38.49,76.98
21932,8512,33,1,43.02,43.02
21933,8512,40,3,17.92,53.760000000000005
21934,8513,6,3,23.64,70.92
21935,8514,39,4,31.82,127.28
21936,8515,20,4,13.68,54.72
21937,8515,41,4,51.28,205.12
21938,8515,10,3,17.68,53.04
21939,8515,34,1,32.65,32.65
21940,8515,12,2,68.97,137.94
21941,8516,38,2,78.31,156.62
21942,8516,55,4,32.59,130.36
21943,8516,43,2,94.79,189.58
21944,8516,42,4,71.27,285.08
21945,8516,44,1,73.84,73.84
21946,8517,20,4,14.04,56.16
21947,8518,51,2,38.92,77.84
21948,8518,16,4,413.29,1653.16
21949,8519,28,4,62.2,248.8
21950,8519,10,1,19.11,19.11
21951,8520,45,1,73.12,73.12
21952,8520,11,4,40.67,162.68
21953,8521,35,1,15.27,15.27
21954,8521,50,4,14.63,58.52
21955,8521,24,1,19.34,19.34
21956,8521,53,1,45.29,45.29
21957,8521,42,2,65.71,131.42
21958,8522,34,2,31.19,62.38
21959,8522,35,3,15.84,47.519999999999996
21960,8523,15,2,55.97,111.94
21961,8523,46,3,56.95,170.85000000000002
21962,8523,50,2,15.05,30.1
21963,8524,31,3,188.89,566.67
21964,8524,29,1,34.29,34.29
21965,8524,16,1,391.57,391.57
21966,8524,13,2,51.51,103.02
21967,8525,9,4,57.42,229.68
21968,8526,17,1,153.81,153.81
21969,8526,6,3,21.58,64.74
21970,8526,31,1,197.71,197.71
21971,8527,11,3,42.2,126.60000000000001
21972,8527,4,3,44.62,133.85999999999999
21973,8527,36,1,29.22,29.22
21974,8527,38,4,73.93,295.72
21975,8528,51,2,38.94,77.88
21976,8529,17,3,145.14,435.41999999999996
21977,8530,26,1,18.71,18.71
21978,8530,18,1,77.33,77.33
21979,8530,27,2,23.52,47.04
21980,8530,54,3,22.81,68.42999999999999
21981,8530,51,3,38.88,116.64000000000001
21982,8531,30,4,95.83,383.32
21983,8532,34,2,30.5,61.0
21984,8532,19,4,18.05,72.2
21985,8533,35,4,15.88,63.52
21986,8533,16,3,389.2,1167.6
21987,8533,23,1,90.81,90.81
21988,8534,5,2,36.18,72.36
21989,8534,16,4,381.69,1526.76
21990,8535,2,2,82.46,164.92
21991,8536,27,1,24.19,24.19
21992,8536,7,4,15.27,61.08
21993,8537,9,1,54.92,54.92
21994,8537,35,2,14.73,29.46
21995,8537,18,2,75.33,150.66
21996,8537,42,1,65.79,65.79
21997,8538,20,2,14.4,28.8
21998,8538,25,4,28.14,112.56
21999,8538,28,2,68.12,136.24
22000,8539,5,2,41.27,82.54
22001,8539,26,3,18.19,54.57000000000001
22002,8539,33,2,45.35,90.7
22003,8540,4,4,44.29,177.16
22004,8540,42,2,69.09,138.18
22005,8540,40,3,18.91,56.730000000000004
22006,8541,14,2,35.38,70.76
22007,8542,23,2,103.69,207.38
22008,8543,45,1,71.03,71.03
22009,8544,41,1,49.24,49.24
22010,8544,1,1,11.93,11.93
22011,8545,48,4,94.57,378.28
22012,8545,13,2,51.45,102.9
22013,8545,49,2,24.57,49.14
22014,8546,25,3,28.8,86.4
22015,8546,34,4,33.89,135.56
22016,8546,31,3,172.51,517.53
22017,8547,33,1,48.2,48.2
22018,8548,27,2,21.72,43.44
22019,8548,53,4,42.18,168.72
22020,8549,45,3,69.96,209.88
22021,8549,5,2,38.57,77.14
22022,8550,46,4,56.95,227.8
22023,8551,51,1,40.39,40.39
22024,8552,4,4,44.44,177.76
22025,8552,35,3,15.9,47.7
22026,8552,10,4,17.36,69.44
22027,8553,25,3,27.74,83.22
22028,8553,39,2,34.21,68.42
22029,8553,1,2,11.6,23.2
22030,8553,34,1,31.67,31.67
22031,8553,30,4,92.03,368.12
22032,8554,15,1,56.79,56.79
22033,8554,39,2,30.62,61.24
22034,8554,30,2,93.95,187.9
22035,8554,50,3,15.13,45.39
22036,8555,38,4,71.19,284.76
22037,8556,44,2,76.25,152.5
22038,8557,2,1,90.97,90.97
22039,8557,52,2,21.05,42.1
22040,8557,10,3,18.94,56.82000000000001
22041,8558,27,1,21.05,21.05
22042,8558,8,1,131.74,131.74
22043,8558,2,1,87.58,87.58
22044,8559,22,4,239.67,958.68
22045,8559,42,4,68.94,275.76
22046,8559,49,1,25.15,25.15
22047,8560,26,1,18.31,18.31
22048,8560,37,4,55.58,222.32
22049,8560,21,4,81.82,327.28
22050,8561,12,4,69.12,276.48
22051,8562,40,4,17.78,71.12
22052,8562,23,2,94.35,188.7
22053,8563,10,1,17.91,17.91
22054,8563,50,4,14.95,59.8
22055,8563,37,2,53.24,106.48
22056,8563,23,2,92.89,185.78
22057,8564,25,3,28.92,86.76
22058,8565,46,1,52.53,52.53
22059,8566,29,2,33.8,67.6
22060,8566,31,1,197.99,197.99
22061,8566,52,3,21.0,63.0
22062,8567,23,3,95.25,285.75
22063,8568,6,4,23.75,95.0
22064,8569,53,1,42.56,42.56
22065,8570,4,3,49.23,147.69
22066,8570,23,4,99.95,399.8
22067,8571,11,1,41.23,41.23
22068,8571,17,2,153.31,306.62
22069,8571,13,2,51.65,103.3
22070,8571,51,1,36.25,36.25
22071,8571,35,1,15.06,15.06
22072,8572,8,4,122.4,489.6
22073,8573,44,4,72.24,288.96
22074,8573,13,1,51.67,51.67
22075,8574,42,2,65.18,130.36
22076,8574,1,2,12.58,25.16
22077,8575,46,1,53.4,53.4
22078,8575,24,4,21.58,86.32
22079,8576,21,1,89.18,89.18
22080,8576,6,3,21.07,63.21
22081,8577,27,3,23.23,69.69
22082,8577,25,1,27.91,27.91
22083,8578,2,1,92.67,92.67
22084,8579,19,2,19.09,38.18
22085,8579,46,1,56.63,56.63
22086,8580,46,2,57.32,114.64
22087,8580,50,1,16.34,16.34
22088,8581,3,4,27.16,108.64
22089,8581,20,4,13.88,55.52
22090,8581,30,1,97.1,97.1
22091,8581,7,2,14.44,28.88
22092,8581,43,3,90.64,271.92
22093,8582,31,2,177.53,355.06
22094,8583,6,3,22.14,66.42
22095,8583,4,2,48.53,97.06
22096,8584,34,4,32.5,130.0
22097,8584,52,1,21.37,21.37
22098,8585,55,3,30.63,91.89
22099,8585,49,2,25.35,50.7
22100,8585,19,4,17.48,69.92
22101,8586,13,2,51.93,103.86
22102,8587,1,1,11.56,11.56
22103,8587,25,2,30.57,61.14
22104,8588,14,2,37.65,75.3
22105,8588,28,4,64.4,257.6
22106,8588,37,1,59.24,59.24
22107,8589,49,3,24.04,72.12
22108,8589,16,4,378.3,1513.2
22109,8589,30,1,98.17,98.17
22110,8590,17,3,140.8,422.40000000000003
22111,8590,22,1,226.63,226.63
22112,8590,18,1,73.81,73.81
22113,8590,24,3,19.01,57.03
22114,8590,20,2,14.53,29.06
22115,8591,36,4,29.27,117.08
22116,8591,34,2,33.06,66.12
22117,8591,46,4,59.61,238.44
22118,8592,5,4,40.12,160.48
22119,8592,33,4,48.1,192.4
22120,8593,5,2,38.07,76.14
22121,8593,54,4,23.63,94.52
22122,8593,42,2,63.02,126.04
22123,8593,41,1,52.7,52.7
22124,8593,45,3,65.04,195.12
22125,8594,6,1,23.14,23.14
22126,8594,28,3,61.16,183.48
22127,8595,29,4,36.76,147.04
22128,8595,38,4,75.84,303.36
22129,8596,42,4,70.33,281.32
22130,8596,36,1,29.29,29.29
22131,8596,54,2,22.88,45.76
22132,8596,30,2,101.37,202.74
22133,8597,20,1,14.92,14.92
22134,8597,21,1,82.61,82.61
22135,8597,47,1,48.03,48.03
22136,8597,41,4,52.12,208.48
22137,8598,30,1,93.82,93.82
22138,8598,47,3,44.44,133.32
22139,8598,4,2,48.84,97.68
22140,8599,51,2,37.0,74.0
22141,8599,2,4,88.74,354.96
22142,8600,19,1,18.33,18.33
22143,8600,13,3,48.75,146.25
22144,8600,31,3,174.97,524.91
22145,8600,21,2,91.84,183.68
22146,8600,44,3,74.59,223.77
22147,8601,27,3,22.52,67.56
22148,8601,5,2,40.76,81.52
22149,8602,40,1,18.85,18.85
22150,8602,17,3,157.59,472.77
22151,8602,21,2,83.35,166.7
22152,8602,46,2,55.16,110.32
22153,8603,19,4,19.66,78.64
22154,8603,46,4,54.28,217.12
22155,8604,15,4,55.14,220.56
22156,8604,32,3,18.49,55.47
22157,8605,11,3,45.98,137.94
22158,8605,19,2,19.31,38.62
22159,8605,27,1,23.6,23.6
22160,8605,23,4,104.29,417.16
22161,8605,16,2,397.2,794.4
22162,8606,27,2,21.48,42.96
22163,8606,22,1,233.48,233.48
22164,8607,37,1,56.72,56.72
22165,8607,25,3,30.31,90.92999999999999
22166,8608,27,3,22.57,67.71000000000001
22167,8608,37,2,57.36,114.72
22168,8608,18,3,72.67,218.01
22169,8609,45,4,73.0,292.0
22170,8609,4,1,45.24,45.24
22171,8610,54,2,22.18,44.36
22172,8610,48,1,102.35,102.35
22173,8610,32,3,17.91,53.730000000000004
22174,8611,45,3,72.48,217.44
22175,8611,4,2,46.96,93.92
22176,8612,52,2,21.27,42.54
22177,8612,30,3,94.82,284.46
22178,8612,49,4,24.61,98.44
22179,8613,51,4,36.77,147.08
22180,8614,6,4,23.41,93.64
22181,8614,53,2,42.59,85.18
22182,8614,15,4,54.58,218.32
22183,8615,5,3,41.23,123.69
22184,8615,30,2,91.56,183.12
22185,8615,42,4,69.42,277.68
22186,8616,43,3,86.0,258.0
22187,8617,11,4,41.48,165.92
22188,8617,17,1,155.13,155.13
22189,8617,1,2,12.18,24.36
22190,8617,40,3,18.31,54.92999999999999
22191,8618,20,1,14.95,14.95
22192,8618,1,4,11.55,46.2
22193,8618,11,3,44.01,132.03
22194,8618,35,4,16.46,65.84
22195,8618,29,3,38.06,114.18
22196,8619,55,3,28.55,85.65
22197,8619,17,1,142.59,142.59
22198,8619,32,4,18.31,73.24
22199,8620,48,1,91.97,91.97
22200,8620,49,2,25.85,51.7
22201,8620,30,4,100.27,401.08
22202,8620,50,4,15.92,63.68
22203,8621,30,1,99.56,99.56
22204,8621,24,3,20.63,61.89
22205,8621,29,3,37.57,112.71000000000001
22206,8622,22,4,234.24,936.96
22207,8622,2,1,82.58,82.58
22208,8623,36,1,26.86,26.86
22209,8623,27,2,21.0,42.0
22210,8623,28,1,60.85,60.85
22211,8623,10,1,17.23,17.23
22212,8623,42,2,70.31,140.62
22213,8624,35,4,15.51,62.04
22214,8624,43,2,84.43,168.86
22215,8625,16,4,386.02,1544.08
22216,8625,5,4,41.68,166.72
22217,8625,8,4,131.76,527.04
22218,8625,11,2,42.51,85.02
22219,8626,48,2,97.19,194.38
22220,8626,30,1,91.42,91.42
22221,8626,29,1,36.96,36.96
22222,8627,8,1,130.78,130.78
22223,8628,50,2,14.36,28.72
22224,8628,51,1,37.94,37.94
22225,8628,5,1,38.08,38.08
22226,8629,48,2,98.37,196.74
22227,8629,32,4,18.17,72.68
22228,8629,37,4,57.41,229.64
22229,8630,5,3,37.52,112.56
22230,8630,54,3,21.42,64.26
22231,8630,8,3,130.14,390.41999999999996
22232,8630,9,4,56.28,225.12
22233,8630,23,2,104.26,208.52
22234,8631,24,4,20.97,83.88
22235,8631,47,1,47.82,47.82
22236,8631,8,2,118.49,236.98
22237,8631,21,4,86.18,344.72
22238,8632,6,2,21.38,42.76
22239,8632,1,1,11.7,11.7
22240,8632,28,2,66.41,132.82
22241,8632,24,2,21.49,42.98
22242,8633,46,1,59.18,59.18
22243,8633,17,2,151.89,303.78
22244,8634,44,2,75.54,151.08
22245,8634,4,1,43.26,43.26
22246,8634,50,4,14.62,58.48
22247,8635,27,4,21.82,87.28
22248,8635,48,1,100.38,100.38
22249,8635,28,2,62.21,124.42
22250,8635,21,1,87.25,87.25
22251,8636,17,4,147.06,588.24
22252,8636,53,4,43.65,174.6
22253,8636,14,1,38.32,38.32
22254,8637,33,1,46.32,46.32
22255,8637,3,2,28.04,56.08
22256,8638,34,1,31.05,31.05
22257,8638,52,4,22.56,90.24
22258,8638,35,3,15.27,45.81
22259,8639,54,4,23.16,92.64
22260,8639,28,2,61.03,122.06
22261,8640,20,2,14.19,28.38
22262,8640,31,1,180.81,180.81
22263,8641,30,4,103.9,415.6
22264,8642,26,1,17.8,17.8
22265,8642,55,2,31.12,62.24
22266,8642,12,4,66.43,265.72
22267,8643,39,4,32.1,128.4
22268,8643,34,1,33.1,33.1
22269,8643,23,4,90.98,363.92
22270,8644,53,1,40.62,40.62
22271,8644,42,3,67.92,203.76
22272,8644,49,2,23.99,47.98
22273,8645,3,2,27.31,54.62
22274,8645,7,3,14.32,42.96
22275,8646,17,1,149.56,149.56
22276,8647,21,2,92.95,185.9
22277,8647,44,1,73.1,73.1
22278,8647,40,1,18.54,18.54
22279,8648,30,3,94.68,284.04
22280,8648,25,3,29.35,88.05000000000001
22281,8648,5,3,39.7,119.10000000000001
22282,8649,44,4,77.22,308.88
22283,8649,37,4,58.98,235.92
22284,8649,26,2,18.24,36.48
22285,8650,49,4,25.33,101.32
22286,8650,43,3,91.69,275.07
22287,8650,18,3,76.2,228.60000000000002
22288,8651,36,4,29.81,119.24
22289,8651,53,1,40.09,40.09
22290,8651,12,2,64.05,128.1
22291,8652,4,4,45.19,180.76
22292,8652,39,4,30.97,123.88
22293,8653,16,2,368.21,736.42
22294,8653,53,3,42.3,126.89999999999999
22295,8654,47,2,45.95,91.9
22296,8654,31,3,182.96,548.88
22297,8654,2,2,88.88,177.76
22298,8655,21,1,84.97,84.97
22299,8655,14,3,33.86,101.58
22300,8656,12,4,65.4,261.6
22301,8656,40,2,17.71,35.42
22302,8656,32,4,17.19,68.76
22303,8657,48,2,99.6,199.2
22304,8657,28,4,66.74,266.96
22305,8658,12,2,64.26,128.52
22306,8658,27,4,23.1,92.4
22307,8659,49,4,24.21,96.84
22308,8660,20,2,13.31,26.62
22309,8660,42,1,71.19,71.19
22310,8661,21,4,89.87,359.48
22311,8662,54,3,22.93,68.78999999999999
22312,8662,26,2,17.96,35.92
22313,8663,39,4,33.28,133.12
22314,8663,16,1,394.02,394.02
22315,8663,28,3,65.44,196.32
22316,8663,44,4,70.9,283.6
22317,8663,33,3,45.02,135.06
22318,8664,34,1,31.05,31.05
22319,8664,32,3,17.52,52.56
22320,8665,21,1,90.47,90.47
22321,8665,34,1,33.58,33.58
22322,8665,1,4,12.72,50.88
22323,8665,13,3,47.9,143.7
22324,8665,32,3,19.76,59.28
22325,8666,6,2,21.5,43.0
22326,8666,24,2,21.46,42.92
22327,8666,40,4,18.65,74.6
22328,8666,32,4,19.1,76.4
22329,8666,29,4,34.33,137.32
22330,8667,18,2,69.91,139.82
22331,8667,17,4,139.12,556.48
22332,8668,19,2,18.61,37.22
22333,8669,11,1,43.91,43.91
22334,8669,20,4,15.24,60.96
22335,8669,24,4,20.95,83.8
22336,8669,38,2,72.06,144.12
22337,8670,9,1,55.5,55.5
22338,8670,36,1,27.8,27.8
22339,8670,13,4,48.9,195.6
22340,8671,50,4,15.1,60.4
22341,8671,27,4,22.86,91.44
22342,8672,23,2,98.26,196.52
22343,8673,27,4,23.96,95.84
22344,8673,24,2,19.9,39.8
22345,8674,25,1,26.86,26.86
22346,8674,54,2,23.52,47.04
22347,8674,5,1,41.68,41.68
22348,8675,13,2,50.28,100.56
22349,8676,3,2,29.56,59.12
22350,8677,32,1,17.88,17.88
22351,8677,47,3,45.36,136.07999999999998
22352,8677,23,3,97.56,292.68
22353,8677,20,3,14.86,44.58
22354,8677,45,1,69.9,69.9
22355,8678,13,4,51.07,204.28
22356,8678,9,3,57.25,171.75
22357,8678,36,3,28.31,84.92999999999999
22358,8679,27,1,20.93,20.93
22359,8680,35,3,16.37,49.11
22360,8680,7,4,14.54,58.16
22361,8680,42,2,66.59,133.18
22362,8680,30,3,97.88,293.64
22363,8681,47,2,46.67,93.34
22364,8682,37,4,56.93,227.72
22365,8682,8,4,117.84,471.36
22366,8682,24,3,19.15,57.449999999999996
22367,8682,27,2,21.36,42.72
22368,8683,29,4,37.54,150.16
22369,8683,8,2,119.38,238.76
22370,8684,37,2,53.32,106.64
22371,8684,32,2,19.04,38.08
22372,8684,46,4,54.48,217.92
22373,8684,26,4,17.99,71.96
22374,8684,33,1,47.79,47.79
22375,8685,8,3,122.08,366.24
22376,8685,5,1,41.74,41.74
22377,8685,48,1,97.03,97.03
22378,8686,21,2,84.95,169.9
22379,8686,38,3,71.93,215.79000000000002
22380,8686,28,3,63.37,190.10999999999999
22381,8687,34,4,34.43,137.72
22382,8687,48,1,95.79,95.79
22383,8687,10,2,18.79,37.58
22384,8688,10,1,18.81,18.81
22385,8689,49,1,23.98,23.98
22386,8689,44,2,72.99,145.98
22387,8689,7,4,15.28,61.12
22388,8689,55,2,32.75,65.5
22389,8690,23,4,104.19,416.76
22390,8690,12,3,68.19,204.57
22391,8691,34,2,34.7,69.4
22392,8691,49,2,23.84,47.68
22393,8691,37,3,53.38,160.14000000000001
22394,8692,49,4,27.42,109.68
22395,8692,45,2,70.19,140.38
22396,8693,11,4,44.07,176.28
22397,8693,16,2,393.27,786.54
22398,8693,12,2,64.64,129.28
22399,8693,24,3,19.27,57.81
22400,8694,28,4,65.06,260.24
22401,8694,33,3,43.97,131.91
22402,8694,10,3,17.79,53.37
22403,8694,48,4,96.88,387.52
22404,8695,8,2,120.67,241.34
22405,8695,54,3,21.23,63.69
22406,8696,42,1,62.84,62.84
22407,8697,28,2,64.66,129.32
22408,8697,21,3,83.79,251.37
22409,8697,40,1,18.55,18.55
22410,8697,12,4,63.11,252.44
22411,8698,12,2,64.63,129.26
22412,8698,49,1,25.37,25.37
22413,8698,41,3,48.35,145.05
22414,8698,54,1,22.45,22.45
22415,8698,26,4,17.75,71.0
22416,8699,20,3,14.63,43.89
22417,8699,54,1,22.24,22.24
22418,8699,38,4,78.52,314.08
22419,8700,5,4,36.68,146.72
22420,8701,5,3,39.25,117.75
22421,8701,35,1,14.74,14.74
22422,8701,17,1,145.91,145.91
22423,8701,45,3,65.32,195.95999999999998
22424,8701,34,3,33.85,101.55000000000001
22425,8702,53,4,42.53,170.12
22426,8702,13,2,51.57,103.14
22427,8702,15,4,49.62,198.48
22428,8703,39,1,33.51,33.51
22429,8703,35,1,16.16,16.16
22430,8703,31,4,182.09,728.36
22431,8703,18,4,76.73,306.92
22432,8704,19,3,18.05,54.150000000000006
22433,8704,48,4,103.83,415.32
22434,8705,13,3,50.89,152.67000000000002
22435,8705,35,3,14.48,43.44
22436,8706,35,4,15.33,61.32
22437,8707,54,3,23.5,70.5
22438,8708,21,1,90.26,90.26
22439,8708,48,2,100.17,200.34
22440,8708,7,1,15.26,15.26
22441,8708,20,2,13.35,26.7
22442,8709,39,2,32.38,64.76
22443,8709,10,2,19.66,39.32
22444,8710,21,1,83.87,83.87
22445,8710,5,4,41.25,165.0
22446,8710,49,1,25.15,25.15
22447,8710,31,3,183.74,551.22
22448,8711,25,3,30.49,91.47
22449,8712,25,4,27.9,111.6
22450,8712,52,1,22.78,22.78
22451,8712,38,1,73.5,73.5
22452,8713,29,2,38.19,76.38
22453,8714,2,2,85.71,171.42
22454,8714,37,2,53.24,106.48
22455,8714,21,3,92.14,276.42
22456,8714,42,2,62.42,124.84
22457,8714,20,4,14.29,57.16
22458,8715,7,2,14.32,28.64
22459,8716,50,3,14.59,43.769999999999996
22460,8716,53,4,42.4,169.6
22461,8717,5,4,37.35,149.4
22462,8717,53,2,44.2,88.4
22463,8718,50,3,15.21,45.63
22464,8718,45,1,68.3,68.3
22465,8719,2,3,89.02,267.06
22466,8719,7,4,15.77,63.08
22467,8719,22,1,213.39,213.39
22468,8720,20,1,14.85,14.85
22469,8720,45,2,73.07,146.14
22470,8721,25,4,29.31,117.24
22471,8721,5,4,36.61,146.44
22472,8721,23,4,92.87,371.48
22473,8721,28,2,64.3,128.6
22474,8721,49,1,26.23,26.23
22475,8722,19,3,19.53,58.59
22476,8722,27,3,21.39,64.17
22477,8722,2,4,88.95,355.8
22478,8722,7,2,14.54,29.08
22479,8723,5,2,36.47,72.94
